uid,area,outages,customers,percent_out,dt_stamp
Anne_Arundel2024-09-05T01:15:35,Anne Arundel,4,260710,0.002,09/05/2024 01:15:35 AM
Baltimore2024-09-05T01:15:35,Baltimore,0,373184,0.000,09/05/2024 01:15:35 AM
Baltimore_City2024-09-05T01:15:35,Baltimore City,6,280617,0.002,09/05/2024 01:15:35 AM
Calvert2024-09-05T01:15:35,Calvert,0,41874,0.000,09/05/2024 01:15:35 AM
Caroline2024-09-05T01:15:35,Caroline,0,16253,0.000,09/05/2024 01:15:35 AM
Carroll2024-09-05T01:15:35,Carroll,0,76136,0.000,09/05/2024 01:15:35 AM
Cecil2024-09-05T01:15:35,Cecil,4,50187,0.008,09/05/2024 01:15:35 AM
Charles2024-09-05T01:15:35,Charles,90,72244,0.125,09/05/2024 01:15:35 AM
Dorchester2024-09-05T01:15:35,Dorchester,0,19928,0.000,09/05/2024 01:15:35 AM
Frederick2024-09-05T01:15:35,Frederick,1,116871,0.001,09/05/2024 01:15:35 AM
Garrett2024-09-05T01:15:35,Garrett,1,20396,0.005,09/05/2024 01:15:35 AM
Harford2024-09-05T01:15:35,Harford,0,114347,0.000,09/05/2024 01:15:35 AM
Howard2024-09-05T01:15:35,Howard,4,138196,0.003,09/05/2024 01:15:35 AM
Kent2024-09-05T01:15:35,Kent,0,12334,0.000,09/05/2024 01:15:35 AM
Montgomery2024-09-05T01:15:35,Montgomery,1,381561,0.000,09/05/2024 01:15:35 AM
Prince_George's2024-09-05T01:15:35,Prince George's,4,350986,0.001,09/05/2024 01:15:35 AM
Queen_Anne's2024-09-05T01:15:35,Queen Anne's,0,27627,0.000,09/05/2024 01:15:35 AM
Somerset2024-09-05T01:15:35,Somerset,0,11332,0.000,09/05/2024 01:15:35 AM
St._Mary's2024-09-05T01:15:35,St. Mary's,0,56237,0.000,09/05/2024 01:15:35 AM
Talbot2024-09-05T01:15:35,Talbot,0,23706,0.000,09/05/2024 01:15:35 AM
Washington2024-09-05T01:15:35,Washington,0,54026,0.000,09/05/2024 01:15:35 AM
Wicomico2024-09-05T01:15:35,Wicomico,0,50245,0.000,09/05/2024 01:15:35 AM
Worcester2024-09-05T01:15:35,Worcester,0,59063,0.000,09/05/2024 01:15:35 AM
Allegany2024-09-05T01:30:35,Allegany,0,37206,0.000,09/05/2024 01:30:35 AM
Anne_Arundel2024-09-05T01:30:35,Anne Arundel,4,260710,0.002,09/05/2024 01:30:35 AM
Baltimore2024-09-05T01:30:35,Baltimore,0,373184,0.000,09/05/2024 01:30:35 AM
Baltimore_City2024-09-05T01:30:35,Baltimore City,6,280617,0.002,09/05/2024 01:30:35 AM
Calvert2024-09-05T01:30:35,Calvert,0,41874,0.000,09/05/2024 01:30:35 AM
Caroline2024-09-05T01:30:35,Caroline,0,16253,0.000,09/05/2024 01:30:35 AM
Carroll2024-09-05T01:30:35,Carroll,0,76136,0.000,09/05/2024 01:30:35 AM
Cecil2024-09-05T01:30:35,Cecil,4,50187,0.008,09/05/2024 01:30:35 AM
Charles2024-09-05T01:30:35,Charles,0,72244,0.000,09/05/2024 01:30:35 AM
Dorchester2024-09-05T01:30:35,Dorchester,0,19928,0.000,09/05/2024 01:30:35 AM
Frederick2024-09-05T01:30:35,Frederick,1,116871,0.001,09/05/2024 01:30:35 AM
Garrett2024-09-05T01:30:35,Garrett,1,20396,0.005,09/05/2024 01:30:35 AM
Harford2024-09-05T01:30:35,Harford,0,114347,0.000,09/05/2024 01:30:35 AM
Howard2024-09-05T01:30:35,Howard,4,138196,0.003,09/05/2024 01:30:35 AM
Kent2024-09-05T01:30:35,Kent,0,12334,0.000,09/05/2024 01:30:35 AM
Montgomery2024-09-05T01:30:35,Montgomery,1,381561,0.000,09/05/2024 01:30:35 AM
Prince_George's2024-09-05T01:30:35,Prince George's,4,350986,0.001,09/05/2024 01:30:35 AM
Queen_Anne's2024-09-05T01:30:35,Queen Anne's,0,27627,0.000,09/05/2024 01:30:35 AM
Somerset2024-09-05T01:30:35,Somerset,0,11332,0.000,09/05/2024 01:30:35 AM
St._Mary's2024-09-05T01:30:35,St. Mary's,0,56237,0.000,09/05/2024 01:30:35 AM
Talbot2024-09-05T01:30:35,Talbot,0,23706,0.000,09/05/2024 01:30:35 AM
Washington2024-09-05T01:30:35,Washington,0,54026,0.000,09/05/2024 01:30:35 AM
Wicomico2024-09-05T01:30:35,Wicomico,0,50245,0.000,09/05/2024 01:30:35 AM
Worcester2024-09-05T01:30:35,Worcester,0,59063,0.000,09/05/2024 01:30:35 AM
Allegany2024-09-05T01:45:38,Allegany,0,37206,0.000,09/05/2024 01:45:38 AM
Anne_Arundel2024-09-05T01:45:38,Anne Arundel,4,260710,0.002,09/05/2024 01:45:38 AM
Baltimore2024-09-05T01:45:38,Baltimore,25,373184,0.007,09/05/2024 01:45:38 AM
Baltimore_City2024-09-05T01:45:38,Baltimore City,6,280617,0.002,09/05/2024 01:45:38 AM
Calvert2024-09-05T01:45:38,Calvert,0,41874,0.000,09/05/2024 01:45:38 AM
Caroline2024-09-05T01:45:38,Caroline,0,16253,0.000,09/05/2024 01:45:38 AM
Carroll2024-09-05T01:45:38,Carroll,0,76136,0.000,09/05/2024 01:45:38 AM
Cecil2024-09-05T01:45:38,Cecil,4,50187,0.008,09/05/2024 01:45:38 AM
Charles2024-09-05T01:45:38,Charles,0,72244,0.000,09/05/2024 01:45:38 AM
Dorchester2024-09-05T01:45:38,Dorchester,0,19928,0.000,09/05/2024 01:45:38 AM
Frederick2024-09-05T01:45:38,Frederick,1,116871,0.001,09/05/2024 01:45:38 AM
Garrett2024-09-05T01:45:38,Garrett,1,20396,0.005,09/05/2024 01:45:38 AM
Harford2024-09-05T01:45:38,Harford,0,114347,0.000,09/05/2024 01:45:38 AM
Howard2024-09-05T01:45:38,Howard,4,138196,0.003,09/05/2024 01:45:38 AM
Kent2024-09-05T01:45:38,Kent,0,12334,0.000,09/05/2024 01:45:38 AM
Montgomery2024-09-05T01:45:38,Montgomery,1,381561,0.000,09/05/2024 01:45:38 AM
Prince_George's2024-09-05T01:45:38,Prince George's,4,350986,0.001,09/05/2024 01:45:38 AM
Queen_Anne's2024-09-05T01:45:38,Queen Anne's,0,27627,0.000,09/05/2024 01:45:38 AM
Somerset2024-09-05T01:45:38,Somerset,0,11332,0.000,09/05/2024 01:45:38 AM
St._Mary's2024-09-05T01:45:38,St. Mary's,0,56237,0.000,09/05/2024 01:45:38 AM
Talbot2024-09-05T01:45:38,Talbot,0,23706,0.000,09/05/2024 01:45:38 AM
Washington2024-09-05T01:45:38,Washington,0,54026,0.000,09/05/2024 01:45:38 AM
Wicomico2024-09-05T01:45:38,Wicomico,0,50245,0.000,09/05/2024 01:45:38 AM
Worcester2024-09-05T01:45:38,Worcester,0,59063,0.000,09/05/2024 01:45:38 AM
Allegany2024-09-05T02:00:34,Allegany,0,37206,0.000,09/05/2024 02:00:34 AM
Anne_Arundel2024-09-05T02:00:34,Anne Arundel,4,260710,0.002,09/05/2024 02:00:34 AM
Baltimore2024-09-05T02:00:34,Baltimore,25,373184,0.007,09/05/2024 02:00:34 AM
Baltimore_City2024-09-05T02:00:34,Baltimore City,6,280617,0.002,09/05/2024 02:00:34 AM
Calvert2024-09-05T02:00:34,Calvert,0,41874,0.000,09/05/2024 02:00:34 AM
Caroline2024-09-05T02:00:34,Caroline,0,16253,0.000,09/05/2024 02:00:34 AM
Carroll2024-09-05T02:00:34,Carroll,0,76136,0.000,09/05/2024 02:00:34 AM
Cecil2024-09-05T02:00:34,Cecil,4,50187,0.008,09/05/2024 02:00:34 AM
Charles2024-09-05T02:00:34,Charles,0,72244,0.000,09/05/2024 02:00:34 AM
Dorchester2024-09-05T02:00:34,Dorchester,0,19928,0.000,09/05/2024 02:00:34 AM
Frederick2024-09-05T02:00:34,Frederick,1,116871,0.001,09/05/2024 02:00:34 AM
Garrett2024-09-05T02:00:34,Garrett,1,20396,0.005,09/05/2024 02:00:34 AM
Harford2024-09-05T02:00:34,Harford,0,114347,0.000,09/05/2024 02:00:34 AM
Howard2024-09-05T02:00:34,Howard,4,138196,0.003,09/05/2024 02:00:34 AM
Kent2024-09-05T02:00:34,Kent,0,12334,0.000,09/05/2024 02:00:34 AM
Montgomery2024-09-05T02:00:34,Montgomery,1,381561,0.000,09/05/2024 02:00:34 AM
Prince_George's2024-09-05T02:00:34,Prince George's,4,350986,0.001,09/05/2024 02:00:34 AM
Queen_Anne's2024-09-05T02:00:34,Queen Anne's,0,27627,0.000,09/05/2024 02:00:34 AM
Somerset2024-09-05T02:00:34,Somerset,0,11332,0.000,09/05/2024 02:00:34 AM
St._Mary's2024-09-05T02:00:34,St. Mary's,0,56237,0.000,09/05/2024 02:00:34 AM
Talbot2024-09-05T02:00:34,Talbot,0,23706,0.000,09/05/2024 02:00:34 AM
Washington2024-09-05T02:00:34,Washington,0,54026,0.000,09/05/2024 02:00:34 AM
Wicomico2024-09-05T02:00:34,Wicomico,0,50245,0.000,09/05/2024 02:00:34 AM
Worcester2024-09-05T02:00:34,Worcester,0,59063,0.000,09/05/2024 02:00:34 AM
Allegany2024-09-05T02:15:34,Allegany,0,37206,0.000,09/05/2024 02:15:34 AM
Anne_Arundel2024-09-05T02:15:34,Anne Arundel,4,260710,0.002,09/05/2024 02:15:34 AM
Baltimore2024-09-05T02:15:34,Baltimore,25,373184,0.007,09/05/2024 02:15:34 AM
Baltimore_City2024-09-05T02:15:34,Baltimore City,0,280617,0.000,09/05/2024 02:15:34 AM
Calvert2024-09-05T02:15:34,Calvert,0,41874,0.000,09/05/2024 02:15:34 AM
Caroline2024-09-05T02:15:34,Caroline,0,16253,0.000,09/05/2024 02:15:34 AM
Carroll2024-09-05T02:15:34,Carroll,0,76136,0.000,09/05/2024 02:15:34 AM
Cecil2024-09-05T02:15:34,Cecil,4,50187,0.008,09/05/2024 02:15:34 AM
Charles2024-09-05T02:15:34,Charles,0,72244,0.000,09/05/2024 02:15:34 AM
Dorchester2024-09-05T02:15:34,Dorchester,0,19928,0.000,09/05/2024 02:15:34 AM
Frederick2024-09-05T02:15:34,Frederick,1,116871,0.001,09/05/2024 02:15:34 AM
Garrett2024-09-05T02:15:34,Garrett,1,20396,0.005,09/05/2024 02:15:34 AM
Harford2024-09-05T02:15:34,Harford,0,114347,0.000,09/05/2024 02:15:34 AM
Howard2024-09-05T02:15:34,Howard,0,138196,0.000,09/05/2024 02:15:34 AM
Kent2024-09-05T02:15:34,Kent,0,12334,0.000,09/05/2024 02:15:34 AM
Montgomery2024-09-05T02:15:34,Montgomery,1,381561,0.000,09/05/2024 02:15:34 AM
Prince_George's2024-09-05T02:15:34,Prince George's,0,350986,0.000,09/05/2024 02:15:34 AM
Queen_Anne's2024-09-05T02:15:34,Queen Anne's,0,27627,0.000,09/05/2024 02:15:34 AM
Somerset2024-09-05T02:15:34,Somerset,0,11332,0.000,09/05/2024 02:15:34 AM
St._Mary's2024-09-05T02:15:34,St. Mary's,0,56237,0.000,09/05/2024 02:15:34 AM
Talbot2024-09-05T02:15:34,Talbot,0,23706,0.000,09/05/2024 02:15:34 AM
Washington2024-09-05T02:15:34,Washington,0,54026,0.000,09/05/2024 02:15:34 AM
Wicomico2024-09-05T02:15:34,Wicomico,0,50245,0.000,09/05/2024 02:15:34 AM
Worcester2024-09-05T02:15:34,Worcester,0,59063,0.000,09/05/2024 02:15:34 AM
Allegany2024-09-05T02:30:34,Allegany,0,37206,0.000,09/05/2024 02:30:34 AM
Anne_Arundel2024-09-05T02:30:34,Anne Arundel,4,260710,0.002,09/05/2024 02:30:34 AM
Baltimore2024-09-05T02:30:34,Baltimore,25,373184,0.007,09/05/2024 02:30:34 AM
Baltimore_City2024-09-05T02:30:34,Baltimore City,0,280617,0.000,09/05/2024 02:30:34 AM
Calvert2024-09-05T02:30:34,Calvert,0,41874,0.000,09/05/2024 02:30:34 AM
Caroline2024-09-05T02:30:34,Caroline,0,16253,0.000,09/05/2024 02:30:34 AM
Carroll2024-09-05T02:30:34,Carroll,0,76136,0.000,09/05/2024 02:30:34 AM
Cecil2024-09-05T02:30:34,Cecil,4,50187,0.008,09/05/2024 02:30:34 AM
Charles2024-09-05T02:30:34,Charles,0,72244,0.000,09/05/2024 02:30:34 AM
Dorchester2024-09-05T02:30:34,Dorchester,0,19928,0.000,09/05/2024 02:30:34 AM
Frederick2024-09-05T02:30:34,Frederick,1,116871,0.001,09/05/2024 02:30:34 AM
Garrett2024-09-05T02:30:34,Garrett,1,20396,0.005,09/05/2024 02:30:34 AM
Harford2024-09-05T02:30:34,Harford,0,114347,0.000,09/05/2024 02:30:34 AM
Howard2024-09-05T02:30:34,Howard,0,138196,0.000,09/05/2024 02:30:34 AM
Kent2024-09-05T02:30:34,Kent,0,12334,0.000,09/05/2024 02:30:34 AM
Montgomery2024-09-05T02:30:34,Montgomery,1,381561,0.000,09/05/2024 02:30:34 AM
Prince_George's2024-09-05T02:30:34,Prince George's,0,350986,0.000,09/05/2024 02:30:34 AM
Queen_Anne's2024-09-05T02:30:34,Queen Anne's,0,27627,0.000,09/05/2024 02:30:34 AM
Somerset2024-09-05T02:30:34,Somerset,0,11332,0.000,09/05/2024 02:30:34 AM
St._Mary's2024-09-05T02:30:34,St. Mary's,0,56237,0.000,09/05/2024 02:30:34 AM
Talbot2024-09-05T02:30:34,Talbot,0,23706,0.000,09/05/2024 02:30:34 AM
Washington2024-09-05T02:30:34,Washington,0,54026,0.000,09/05/2024 02:30:34 AM
Wicomico2024-09-05T02:30:34,Wicomico,0,50245,0.000,09/05/2024 02:30:34 AM
Worcester2024-09-05T02:30:34,Worcester,0,59063,0.000,09/05/2024 02:30:34 AM
Allegany2024-09-05T02:45:34,Allegany,0,37206,0.000,09/05/2024 02:45:34 AM
Anne_Arundel2024-09-05T02:45:34,Anne Arundel,4,260710,0.002,09/05/2024 02:45:34 AM
Baltimore2024-09-05T02:45:34,Baltimore,25,373184,0.007,09/05/2024 02:45:34 AM
Baltimore_City2024-09-05T02:45:34,Baltimore City,0,280617,0.000,09/05/2024 02:45:34 AM
Calvert2024-09-05T02:45:34,Calvert,0,41874,0.000,09/05/2024 02:45:34 AM
Caroline2024-09-05T02:45:34,Caroline,0,16253,0.000,09/05/2024 02:45:34 AM
Carroll2024-09-05T02:45:34,Carroll,0,76136,0.000,09/05/2024 02:45:34 AM
Cecil2024-09-05T02:45:34,Cecil,4,50187,0.008,09/05/2024 02:45:34 AM
Charles2024-09-05T02:45:34,Charles,0,72244,0.000,09/05/2024 02:45:34 AM
Dorchester2024-09-05T02:45:34,Dorchester,0,19928,0.000,09/05/2024 02:45:34 AM
Frederick2024-09-05T02:45:34,Frederick,1,116871,0.001,09/05/2024 02:45:34 AM
Garrett2024-09-05T02:45:34,Garrett,1,20396,0.005,09/05/2024 02:45:34 AM
Harford2024-09-05T02:45:34,Harford,0,114347,0.000,09/05/2024 02:45:34 AM
Howard2024-09-05T02:45:34,Howard,0,138196,0.000,09/05/2024 02:45:34 AM
Kent2024-09-05T02:45:34,Kent,0,12334,0.000,09/05/2024 02:45:34 AM
Montgomery2024-09-05T02:45:34,Montgomery,1,381561,0.000,09/05/2024 02:45:34 AM
Prince_George's2024-09-05T02:45:34,Prince George's,0,350986,0.000,09/05/2024 02:45:34 AM
Queen_Anne's2024-09-05T02:45:34,Queen Anne's,0,27627,0.000,09/05/2024 02:45:34 AM
Somerset2024-09-05T02:45:34,Somerset,0,11332,0.000,09/05/2024 02:45:34 AM
St._Mary's2024-09-05T02:45:34,St. Mary's,0,56237,0.000,09/05/2024 02:45:34 AM
Talbot2024-09-05T02:45:34,Talbot,0,23706,0.000,09/05/2024 02:45:34 AM
Washington2024-09-05T02:45:34,Washington,0,54026,0.000,09/05/2024 02:45:34 AM
Wicomico2024-09-05T02:45:34,Wicomico,0,50245,0.000,09/05/2024 02:45:34 AM
Worcester2024-09-05T02:45:34,Worcester,0,59063,0.000,09/05/2024 02:45:34 AM
Allegany2024-09-05T03:00:36,Allegany,0,37206,0.000,09/05/2024 03:00:36 AM
Anne_Arundel2024-09-05T03:00:36,Anne Arundel,4,260710,0.002,09/05/2024 03:00:36 AM
Baltimore2024-09-05T03:00:36,Baltimore,25,373184,0.007,09/05/2024 03:00:36 AM
Baltimore_City2024-09-05T03:00:36,Baltimore City,0,280617,0.000,09/05/2024 03:00:36 AM
Calvert2024-09-05T03:00:36,Calvert,0,41874,0.000,09/05/2024 03:00:36 AM
Caroline2024-09-05T03:00:36,Caroline,0,16253,0.000,09/05/2024 03:00:36 AM
Carroll2024-09-05T03:00:36,Carroll,0,76136,0.000,09/05/2024 03:00:36 AM
Cecil2024-09-05T03:00:36,Cecil,4,50187,0.008,09/05/2024 03:00:36 AM
Charles2024-09-05T03:00:36,Charles,0,72244,0.000,09/05/2024 03:00:36 AM
Dorchester2024-09-05T03:00:36,Dorchester,0,19928,0.000,09/05/2024 03:00:36 AM
Frederick2024-09-05T03:00:36,Frederick,1,116871,0.001,09/05/2024 03:00:36 AM
Garrett2024-09-05T03:00:36,Garrett,1,20396,0.005,09/05/2024 03:00:36 AM
Harford2024-09-05T03:00:36,Harford,0,114347,0.000,09/05/2024 03:00:36 AM
Howard2024-09-05T03:00:36,Howard,0,138196,0.000,09/05/2024 03:00:36 AM
Kent2024-09-05T03:00:36,Kent,0,12334,0.000,09/05/2024 03:00:36 AM
Montgomery2024-09-05T03:00:36,Montgomery,1,381561,0.000,09/05/2024 03:00:36 AM
Prince_George's2024-09-05T03:00:36,Prince George's,0,350986,0.000,09/05/2024 03:00:36 AM
Queen_Anne's2024-09-05T03:00:36,Queen Anne's,0,27627,0.000,09/05/2024 03:00:36 AM
Somerset2024-09-05T03:00:36,Somerset,0,11332,0.000,09/05/2024 03:00:36 AM
St._Mary's2024-09-05T03:00:36,St. Mary's,0,56237,0.000,09/05/2024 03:00:36 AM
Talbot2024-09-05T03:00:36,Talbot,0,23706,0.000,09/05/2024 03:00:36 AM
Washington2024-09-05T03:00:36,Washington,0,54026,0.000,09/05/2024 03:00:36 AM
Wicomico2024-09-05T03:00:36,Wicomico,0,50245,0.000,09/05/2024 03:00:36 AM
Worcester2024-09-05T03:00:36,Worcester,0,59063,0.000,09/05/2024 03:00:36 AM
Allegany2024-09-05T03:15:35,Allegany,0,37206,0.000,09/05/2024 03:15:35 AM
Anne_Arundel2024-09-05T03:15:35,Anne Arundel,4,260710,0.002,09/05/2024 03:15:35 AM
Baltimore2024-09-05T03:15:35,Baltimore,25,373184,0.007,09/05/2024 03:15:35 AM
Baltimore_City2024-09-05T03:15:35,Baltimore City,0,280617,0.000,09/05/2024 03:15:35 AM
Calvert2024-09-05T03:15:35,Calvert,0,41874,0.000,09/05/2024 03:15:35 AM
Caroline2024-09-05T03:15:35,Caroline,0,16253,0.000,09/05/2024 03:15:35 AM
Carroll2024-09-05T03:15:35,Carroll,0,76136,0.000,09/05/2024 03:15:35 AM
Cecil2024-09-05T03:15:35,Cecil,4,50187,0.008,09/05/2024 03:15:35 AM
Charles2024-09-05T03:15:35,Charles,0,72244,0.000,09/05/2024 03:15:35 AM
Dorchester2024-09-05T03:15:35,Dorchester,0,19928,0.000,09/05/2024 03:15:35 AM
Frederick2024-09-05T03:15:35,Frederick,1,116871,0.001,09/05/2024 03:15:35 AM
Garrett2024-09-05T03:15:35,Garrett,1,20396,0.005,09/05/2024 03:15:35 AM
Harford2024-09-05T03:15:35,Harford,0,114347,0.000,09/05/2024 03:15:35 AM
Howard2024-09-05T03:15:35,Howard,0,138196,0.000,09/05/2024 03:15:35 AM
Kent2024-09-05T03:15:35,Kent,0,12334,0.000,09/05/2024 03:15:35 AM
Montgomery2024-09-05T03:15:35,Montgomery,1,381561,0.000,09/05/2024 03:15:35 AM
Prince_George's2024-09-05T03:15:35,Prince George's,0,350986,0.000,09/05/2024 03:15:35 AM
Queen_Anne's2024-09-05T03:15:35,Queen Anne's,0,27627,0.000,09/05/2024 03:15:35 AM
Somerset2024-09-05T03:15:35,Somerset,0,11332,0.000,09/05/2024 03:15:35 AM
St._Mary's2024-09-05T03:15:35,St. Mary's,0,56237,0.000,09/05/2024 03:15:35 AM
Talbot2024-09-05T03:15:35,Talbot,0,23706,0.000,09/05/2024 03:15:35 AM
Washington2024-09-05T03:15:35,Washington,0,54026,0.000,09/05/2024 03:15:35 AM
Wicomico2024-09-05T03:15:35,Wicomico,0,50245,0.000,09/05/2024 03:15:35 AM
Worcester2024-09-05T03:15:35,Worcester,0,59063,0.000,09/05/2024 03:15:35 AM
Allegany2024-09-05T03:30:33,Allegany,0,37206,0.000,09/05/2024 03:30:33 AM
Anne_Arundel2024-09-05T03:30:33,Anne Arundel,4,260710,0.002,09/05/2024 03:30:33 AM
Baltimore2024-09-05T03:30:33,Baltimore,25,373184,0.007,09/05/2024 03:30:33 AM
Baltimore_City2024-09-05T03:30:33,Baltimore City,0,280617,0.000,09/05/2024 03:30:33 AM
Calvert2024-09-05T03:30:33,Calvert,0,41874,0.000,09/05/2024 03:30:33 AM
Caroline2024-09-05T03:30:33,Caroline,0,16253,0.000,09/05/2024 03:30:33 AM
Carroll2024-09-05T03:30:33,Carroll,0,76136,0.000,09/05/2024 03:30:33 AM
Cecil2024-09-05T03:30:33,Cecil,5,50187,0.010,09/05/2024 03:30:33 AM
Charles2024-09-05T03:30:33,Charles,0,72244,0.000,09/05/2024 03:30:33 AM
Dorchester2024-09-05T03:30:33,Dorchester,0,19928,0.000,09/05/2024 03:30:33 AM
Frederick2024-09-05T03:30:33,Frederick,1,116871,0.001,09/05/2024 03:30:33 AM
Garrett2024-09-05T03:30:33,Garrett,1,20396,0.005,09/05/2024 03:30:33 AM
Harford2024-09-05T03:30:33,Harford,0,114347,0.000,09/05/2024 03:30:33 AM
Howard2024-09-05T03:30:33,Howard,0,138196,0.000,09/05/2024 03:30:33 AM
Kent2024-09-05T03:30:33,Kent,0,12334,0.000,09/05/2024 03:30:33 AM
Montgomery2024-09-05T03:30:33,Montgomery,1,381561,0.000,09/05/2024 03:30:33 AM
Prince_George's2024-09-05T03:30:33,Prince George's,4,350986,0.001,09/05/2024 03:30:33 AM
Queen_Anne's2024-09-05T03:30:33,Queen Anne's,0,27627,0.000,09/05/2024 03:30:33 AM
Somerset2024-09-05T03:30:33,Somerset,0,11332,0.000,09/05/2024 03:30:33 AM
St._Mary's2024-09-05T03:30:33,St. Mary's,0,56237,0.000,09/05/2024 03:30:33 AM
Talbot2024-09-05T03:30:33,Talbot,0,23706,0.000,09/05/2024 03:30:33 AM
Washington2024-09-05T03:30:33,Washington,0,54026,0.000,09/05/2024 03:30:33 AM
Wicomico2024-09-05T03:30:33,Wicomico,0,50245,0.000,09/05/2024 03:30:33 AM
Worcester2024-09-05T03:30:33,Worcester,0,59063,0.000,09/05/2024 03:30:33 AM
Allegany2024-09-05T03:45:33,Allegany,0,37206,0.000,09/05/2024 03:45:33 AM
Anne_Arundel2024-09-05T03:45:33,Anne Arundel,4,260710,0.002,09/05/2024 03:45:33 AM
Baltimore2024-09-05T03:45:33,Baltimore,25,373184,0.007,09/05/2024 03:45:33 AM
Baltimore_City2024-09-05T03:45:33,Baltimore City,0,280617,0.000,09/05/2024 03:45:33 AM
Calvert2024-09-05T03:45:33,Calvert,0,41874,0.000,09/05/2024 03:45:33 AM
Caroline2024-09-05T03:45:33,Caroline,0,16253,0.000,09/05/2024 03:45:33 AM
Carroll2024-09-05T03:45:33,Carroll,0,76136,0.000,09/05/2024 03:45:33 AM
Cecil2024-09-05T03:45:33,Cecil,7,50187,0.014,09/05/2024 03:45:33 AM
Charles2024-09-05T03:45:33,Charles,0,72244,0.000,09/05/2024 03:45:33 AM
Dorchester2024-09-05T03:45:33,Dorchester,0,19928,0.000,09/05/2024 03:45:33 AM
Frederick2024-09-05T03:45:33,Frederick,1,116871,0.001,09/05/2024 03:45:33 AM
Garrett2024-09-05T03:45:33,Garrett,1,20396,0.005,09/05/2024 03:45:33 AM
Harford2024-09-05T03:45:33,Harford,0,114347,0.000,09/05/2024 03:45:33 AM
Howard2024-09-05T03:45:33,Howard,0,138196,0.000,09/05/2024 03:45:33 AM
Kent2024-09-05T03:45:33,Kent,0,12334,0.000,09/05/2024 03:45:33 AM
Montgomery2024-09-05T03:45:33,Montgomery,5,381561,0.001,09/05/2024 03:45:33 AM
Prince_George's2024-09-05T03:45:33,Prince George's,4,350986,0.001,09/05/2024 03:45:33 AM
Queen_Anne's2024-09-05T03:45:33,Queen Anne's,0,27627,0.000,09/05/2024 03:45:33 AM
Somerset2024-09-05T03:45:33,Somerset,0,11332,0.000,09/05/2024 03:45:33 AM
St._Mary's2024-09-05T03:45:33,St. Mary's,0,56237,0.000,09/05/2024 03:45:33 AM
Talbot2024-09-05T03:45:33,Talbot,0,23706,0.000,09/05/2024 03:45:33 AM
Washington2024-09-05T03:45:33,Washington,0,54026,0.000,09/05/2024 03:45:33 AM
Wicomico2024-09-05T03:45:33,Wicomico,0,50245,0.000,09/05/2024 03:45:33 AM
Worcester2024-09-05T03:45:33,Worcester,0,59063,0.000,09/05/2024 03:45:33 AM
Allegany2024-09-05T04:00:35,Allegany,0,37206,0.000,09/05/2024 04:00:35 AM
Anne_Arundel2024-09-05T04:00:35,Anne Arundel,4,260710,0.002,09/05/2024 04:00:35 AM
Baltimore2024-09-05T04:00:35,Baltimore,25,373184,0.007,09/05/2024 04:00:35 AM
Baltimore_City2024-09-05T04:00:35,Baltimore City,0,280617,0.000,09/05/2024 04:00:35 AM
Calvert2024-09-05T04:00:35,Calvert,0,41874,0.000,09/05/2024 04:00:35 AM
Caroline2024-09-05T04:00:35,Caroline,0,16253,0.000,09/05/2024 04:00:35 AM
Carroll2024-09-05T04:00:35,Carroll,0,76136,0.000,09/05/2024 04:00:35 AM
Cecil2024-09-05T04:00:35,Cecil,4,50187,0.008,09/05/2024 04:00:35 AM
Charles2024-09-05T04:00:35,Charles,0,72244,0.000,09/05/2024 04:00:35 AM
Dorchester2024-09-05T04:00:35,Dorchester,0,19928,0.000,09/05/2024 04:00:35 AM
Frederick2024-09-05T04:00:35,Frederick,1,116871,0.001,09/05/2024 04:00:35 AM
Garrett2024-09-05T04:00:35,Garrett,1,20396,0.005,09/05/2024 04:00:35 AM
Harford2024-09-05T04:00:35,Harford,0,114347,0.000,09/05/2024 04:00:35 AM
Howard2024-09-05T04:00:35,Howard,0,138196,0.000,09/05/2024 04:00:35 AM
Kent2024-09-05T04:00:35,Kent,0,12334,0.000,09/05/2024 04:00:35 AM
Montgomery2024-09-05T04:00:35,Montgomery,5,381561,0.001,09/05/2024 04:00:35 AM
Prince_George's2024-09-05T04:00:35,Prince George's,4,350986,0.001,09/05/2024 04:00:35 AM
Queen_Anne's2024-09-05T04:00:35,Queen Anne's,0,27627,0.000,09/05/2024 04:00:35 AM
Somerset2024-09-05T04:00:35,Somerset,0,11332,0.000,09/05/2024 04:00:35 AM
St._Mary's2024-09-05T04:00:35,St. Mary's,0,56237,0.000,09/05/2024 04:00:35 AM
Talbot2024-09-05T04:00:35,Talbot,0,23706,0.000,09/05/2024 04:00:35 AM
Washington2024-09-05T04:00:35,Washington,0,54026,0.000,09/05/2024 04:00:35 AM
Wicomico2024-09-05T04:00:35,Wicomico,0,50245,0.000,09/05/2024 04:00:35 AM
Worcester2024-09-05T04:00:35,Worcester,0,59063,0.000,09/05/2024 04:00:35 AM
Allegany2024-09-05T04:15:35,Allegany,0,37206,0.000,09/05/2024 04:15:35 AM
Anne_Arundel2024-09-05T04:15:35,Anne Arundel,4,260710,0.002,09/05/2024 04:15:35 AM
Baltimore2024-09-05T04:15:35,Baltimore,25,373184,0.007,09/05/2024 04:15:35 AM
